,CB,SOC0,ZB,PB,SOC
0,3.715,0.4091136810313864,32,1.212255337566722,0.04617175067358677
1,0.0,0.0,1,-1.536620648751391,0.4238637443689192
2,0.0,0.0,17,0.4671804431320343,0.2937271871836633
3,0.0,0.0,1,-0.9132738075109832,0.5260292538473439
4,0.0,0.0,1,-1.081026493558995,0.7983966220093304
5,0.0,0.0,13,0.6848669441725799,0.6040975279409767
6,0.0,0.0,8,1.570068465198102,0.1102012091226319
7,0.0,0.0,1,-2.320223377241283,0.6584690192762365
8,0.0,0.0,15,1.052327264496625,0.3490628521293181
9,0.0,0.0,1,-2.819910953206656,1.0
10,0.0,0.0,32,0.8446302717601392,0.7568326980574114
11,0.0,0.0,32,0.847110791144828,0.5128933512820624
12,0.0,0.0,31,0.8962301664138964,0.2535764431971271
13,0.0,0.0,32,0.8779582988926664,0.0
14,0.0,0.0,1,-3.698403663528357,0.8214989617561975
15,0.0,0.0,8,1.860961364206277,0.2017954219329109
16,0.0,0.0,1,-3.574778962920505,1.0
17,0.0,0.0,14,0.607367326188327,0.8288422761860708
18,0.0,0.0,14,0.6806565575619178,0.6358094043306376
19,0.0,0.0,14,0.8357134498037831,0.3954138335941241
20,0.0,0.0,14,0.7248177825816112,0.1890467327616708
21,0.0,0.0,10,0.667379135686747,0.0
22,0.0,0.0,1,-4.160711382398387,0.9067117572651567
23,0.0,0.0,31,1.579427002605175,0.4091136810313864
