,CB,SOC0,ZB,PB,SOC
0,3.715,0.2745242619493257,33,-0.03827549190953716,0.2848254523365302
1,0.0,0.0,33,-0.2268385511819574,0.3450813798622073
2,0.0,0.0,33,-0.3207615259436857,0.4297484574802364
3,0.0,0.0,33,-0.3657183121281103,0.5259939575203394
4,0.0,0.0,33,-0.3817842214632158,0.6263608334898318
5,0.0,0.0,33,-0.3251099718255235,0.7121507969913259
6,0.0,0.0,33,-0.1253809357300953,0.7456894015180177
7,0.0,0.0,33,-0.02698631808199603,0.7529581174547226
8,0.0,0.0,33,-0.07553187834243413,0.7732328991152486
9,0.0,0.0,33,-0.1230293647261819,0.806147853499348
10,0.0,0.0,33,-0.1467993683479144,0.8453574731833756
11,0.0,0.0,32,-0.1441986317328859,0.8838793780518559
12,0.0,0.0,32,-0.1323319615453387,0.9192602540252328
13,0.0,0.0,33,-0.09741174889925157,0.9453681257221562
14,0.0,0.0,32,-0.08864866458244632,0.9691419259348818
15,0.0,0.0,33,-0.08513934805382416,0.9919802118177402
16,0.0,0.0,33,-0.02978070077504213,1.0
17,0.0,0.0,33,0.06714764466397098,0.9817914724946564
18,0.0,0.0,33,0.215397313811676,0.922741059723125
19,0.0,0.0,32,0.4317885600005836,0.8023858026638628
20,0.0,0.0,33,0.5713234492858099,0.6413477724107332
21,0.0,0.0,33,0.5885602061642672,0.4752176062919593
22,0.0,0.0,33,0.4823854443876381,0.3402192581848742
23,0.0,0.0,33,0.2392069517602804,0.2745242619493257
