v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,ph1,ph2,ph3,ph4,ph5,ph6,ph7,ph8,ph9,ph10,ph11,ph12,ph13,ph14,ph15,ph16,ph17,ph18,ph19,ph20,ph21,ph22,ph23,ph24,ph25,ph26,ph27,ph28,ph29,ph30,ph31,ph32,ph33,ph34,ph35,ph36,ph37,ph38,ph39,ph40,ph41,ph42,ph43,ph44,ph45,ph46,ph47,ph48,ph49,ph50,ph51,ph52,ph53,ph54,ph55,ph56,ph57,ph58,ph59,ph60,ph61,ph62,ph63,ph64,ph65,ph66,ph67,ph68,ph69,pl,ql,pg,qg,t
1,0.999978399038135,0.999956798275271,0.999895815161452,0.999372647614805,0.993676703671875,0.987749983310225,0.986340267595916,0.98561967391405,0.982315262516312,0.981579744812287,0.979470334122949,0.977510823969188,0.975550935650128,0.973591843817467,0.973227795368856,0.972633568569486,0.972627699199379,0.972333819421747,0.972145221916638,0.971839889182961,0.971836886341083,0.971805298865883,0.971736544193488,0.971668330859084,0.971640191190147,0.971632303470855,0.999953807517077,0.999924214009705,0.999886299060697,0.999879608646406,0.999846156744916,0.999765887679521,0.999661235976773,0.99964116555716,0.999948457395038,0.999839040326328,0.999716935080131,0.999681687149739,0.99967980247536,0.998998819666058,0.998859083676572,0.998840622467586,0.998836600514847,0.998788994342298,0.998788792437536,0.999861145297675,0.998998668082922,0.996359243171383,0.996014954260516,0.986323483285772,0.986319587161158,0.983870336028224,0.981832582010236,0.979011670314922,0.976243382083374,0.962009168123442,0.955000430761113,0.952288817138401,0.949133656298214,0.94448749612926,0.944286715273635,0.944008099096072,0.942642624950405,0.942226219568819,0.981556734106139,0.981556466267459,0.979312692974572,0.979312189092408,0,-1.41066080885778e-05,-2.82138256333067e-05,-6.69455415546429e-05,-0.000204957128968194,0.000574713975349854,0.00139512174669769,0.0015904282766462,0.0016903962254394,0.00265780961575287,0.0028740520127769,0.00347963004697046,0.00401133010511609,0.00454521779175865,0.0050817715277213,0.00518165606125414,0.00534399904070953,0.00534563722290102,0.0054385963461477,0.00549884979892433,0.00559565099543242,0.00559661367860224,0.00560670058973964,0.00562865658301841,0.00565044917582583,0.00565944012127347,0.00566196262033085,-2.98727109380642e-05,-4.51840850422425e-05,-2.61115971292494e-05,-2.27452923855939e-05,-5.91309290651324e-06,3.40159234468125e-05,8.66800624925317e-05,9.67805793341343e-05,-3.73895986273934e-05,-0.000162909571778779,-0.000240335777065826,-0.00026268364551977,-0.000263954569914993,-0.00075891123822257,-0.000797679440706771,-0.000802778089455528,-0.00080406595189545,-0.000819309049282987,-0.000819379782581832,-8.88910544638066e-05,-0.000631495325705701,-0.00229800056555789,-0.00251607800017935,0.00159284244030651,0.00159411932993038,0.00193915990872321,0.00222956174849752,0.00263363857375681,0.00303156448731822,0.00740353516880271,0.00960680962123528,0.0104820225313544,0.0115960344428602,0.0123295546559592,0.0123613706209373,0.012405529455724,0.012621866348993,0.012687531420479,0.00288209887126235,0.0028821941638707,0.00352959518991963,0.00352974992521753,0.0913330893415036,0.0418104922655544,2.62966687524022,1.78940802717989,0.0368512
1,0.999984295296535,0.999968590697462,0.999924418168967,0.999545976072955,0.995430021463627,0.991147308084783,0.990128628167666,0.989608527511562,0.987196343287723,0.986660625624448,0.98512176563827,0.983697941533057,0.982274466961888,0.980852202667446,0.980587904017497,0.980155925567116,0.980151647644876,0.979936469041134,0.979798377190557,0.97957483035877,0.979572516498456,0.979548126673849,0.979495038659038,0.979443798689448,0.979422660922932,0.979416735883233,0.999966251961186,0.999943306366648,0.999914600018708,0.999909534533239,0.999884207203333,0.999823433130181,0.999744198742249,0.999729002945991,0.999962200521677,0.999878269727561,0.999785710261999,0.999758991087647,0.999757562263753,0.999241175814596,0.999130288333447,0.999115638422692,0.999112436972192,0.99907454272105,0.999074382005894,0.999899277258263,0.999273818461118,0.997359463287455,0.997109124326809,0.990115361860343,0.99011242305107,0.988353870658797,0.986892460092517,0.984871731227508,0.982889543295804,0.97269966501281,0.967680904561344,0.965738939469637,0.963479011744243,0.960150749686271,0.960006709885831,0.959808162540441,0.958835093241603,0.958538038701679,0.986643291957174,0.986643090197698,0.984996972769653,0.984996573882676,0,-1.02171848233927e-05,-2.04346905715729e-05,-4.83752188354072e-05,-0.00014712974412313,0.000426478032917809,0.00102807567448128,0.00117104926693652,0.00124415435935989,0.00194910490109523,0.00210615894083481,0.00254672387533526,0.00293190259180758,0.003318080287025,0.00370559128985622,0.00377768218181863,0.00389501020303698,0.00389619672600439,0.00396375472751479,0.00400753786947035,0.00407786405215555,0.00407860007096016,0.00408632728582985,0.00410314656550868,0.00411938705684506,0.00412608720876768,0.00412796698518515,-2.17375605331566e-05,-3.36691424577612e-05,-1.92283141112083e-05,-1.66795275011702e-05,-3.93520708187081e-06,2.62957996028976e-05,6.61670070401628e-05,7.38137208051778e-05,-2.73158242073334e-05,-0.000121387692575784,-0.000178656130635963,-0.000195185054097797,-0.000196124143867044,-0.000561424926020581,-0.000592193156787604,-0.000596239553223038,-0.000597264412966205,-0.000609394491066911,-0.000609450778318045,-6.43092316123291e-05,-0.000458184165889669,-0.00166680243815321,-0.00182521461287884,0.00117294861633575,0.00117390807333983,0.00142563958602912,0.00163725818768049,0.00193099125925108,0.00221970469745083,0.00534494491989827,0.00690986725358531,0.00752963506728292,0.00831711747780497,0.00883484361737269,0.00885731130880517,0.00888827898562868,0.00903991263101037,0.0090859656466107,0.00211218932293875,0.00211226073558081,0.00258605074934568,0.00258617253517471,0.0472604684948976,0.0216786318181406,1.90745101807988,1.30280302264146,0
1,0.999987197615344,0.999974395299773,0.999938493622274,0.999630676953034,0.996284548279945,0.992802897144495,0.991974632427825,0.991552007579537,0.989592169724633,0.98915776221071,0.987907189116334,0.986751146732669,0.985596040241752,0.984442582477057,0.984228233496363,0.983877443498719,0.98387396087343,0.983698017114147,0.983585104056311,0.983402339081445,0.983400358365961,0.983379459305728,0.98333396942394,0.98329065904568,0.983272792423472,0.983267784306244,0.999972378824849,0.999952676651489,0.999928318327976,0.999924020086563,0.99990252894966,0.99985095990872,0.999783726809806,0.999770832660478,0.999968975544367,0.999897795679953,0.9998200306434,0.9997975821236,0.999796382961771,0.99936355544212,0.999267275634581,0.999254555609295,0.999251771867078,0.999218821847801,0.999218682101834,0.999918137332113,0.999411697896419,0.997861022118178,0.997655622547087,0.991963135861473,0.991960646723393,0.990533415999109,0.989347050667682,0.987708013254022,0.986100859082664,0.977839789031895,0.973770470093165,0.972195785363622,0.970361789467518,0.967660662180814,0.967545242804607,0.967387122474948,0.966612181466407,0.966374195561027,0.989143090560812,0.989142919786516,0.987798970769552,0.987798624860974,0,-8.31160608496755e-06,-1.66234249915013e-05,-3.92879336906329e-05,-0.000119186265750634,0.000351166900304946,0.000843673054180564,0.000960644238621634,0.0010204231776862,0.00159270424995431,0.00171988631581451,0.00207749847409948,0.00238993311142833,0.00270284609615943,0.00301650091855632,0.00307483273783987,0.00316990249967608,0.00317086599714503,0.00322590397056504,0.00326157068031787,0.00331885096124406,0.00331947858777834,0.00332607418195508,0.00334043017696565,0.00335410385976968,0.00335974498725655,0.00336132763974308,-1.77491185283172e-05,-2.8019249495427e-05,-1.57654840271479e-05,-1.36027221212696e-05,-2.78863368284711e-06,2.28633092988468e-05,5.66945395751654e-05,6.31827813226273e-05,-2.2350889886522e-05,-0.000100557463477999,-0.000147628900115423,-0.000161214419397755,-0.000161985243250098,-0.000461382464698511,-0.000488098802103967,-0.000491612269740094,-0.000492503292226789,-0.000503049237042836,-0.000503098173190327,-5.21976814395088e-05,-0.000371276939553011,-0.00135025070444993,-0.00148016148826656,0.000962286534938143,0.000963097670385982,0.00116893049519538,0.00134199293279784,0.00158185819153358,0.00181736766492335,0.00434910170218023,0.00561302177795395,0.00611287522656873,0.00674795330156487,0.00716519026506477,0.00718306094270844,0.0072075364169992,0.00732735024288657,0.00736394889395364,0.00172497769733812,0.00172503799003497,0.00211150597309854,0.00211161128429769,0.0311457173726311,0.0142909621728204,1.55296711606934,1.06285988345917,0
1,0.999988577641623,0.999977155338109,0.999945187127866,0.999670811110932,0.996688928694423,0.993586324568385,0.992848108708068,0.992471518450582,0.990731631732269,0.990346486623315,0.989236059271942,0.988209505324426,0.98718430943634,0.986161117381832,0.985970974819665,0.985659494224572,0.985656395981961,0.985499354443465,0.985398571860997,0.985235459942146,0.985233632881572,0.985214350483232,0.985172379493304,0.985132550835218,0.985116120506257,0.985111514990939,0.999975290355922,0.999957086371662,0.999934644625695,0.999930684580198,0.999910884412266,0.999863372899551,0.999801429881062,0.999789550280232,0.999972196504373,0.999907118949431,0.999836445457995,0.999816044044394,0.999814955862194,0.999422905397678,0.999333713727502,0.999321930149045,0.999319350464131,0.999288815783683,0.999288686281515,0.99992713165163,0.999477928063256,0.998101796457606,0.99791718639744,0.992837467659282,0.992835176350548,0.99156289914006,0.990504675740748,0.989043399233988,0.987610980487484,0.980248435324669,0.976621494846422,0.975217954774048,0.973581831692097,0.971172072196934,0.971070569191786,0.970932115230354,0.970253557319666,0.970044133319116,0.990332985368404,0.9903328282172,0.989135902227088,0.989135582085492,0,-7.40690429411361e-06,-1.48139778004105e-05,-3.49764633723401e-05,-0.000106011992352799,0.000314869261215259,0.000755229435138091,0.000859795914333466,0.000913226572768471,0.00142110975355578,0.00153380396356837,0.00185120052669669,0.00212859091652268,0.00240620411094032,0.0026842689062842,0.00273597370087076,0.00282033615798943,0.00282119254594556,0.00287023203113119,0.00290201045575172,0.00295304032936948,0.00295361819913033,0.00295969230398552,0.00297291315281156,0.00298546416927542,0.00299064211023628,0.00299209481016205,-1.58556161779402e-05,-2.53503060530472e-05,-1.40606107680159e-05,-1.20680095672422e-05,-2.10476681902728e-06,2.15287635850947e-05,5.26977047121492e-05,5.86753279891028e-05,-1.99853566688006e-05,-9.05098174107856e-05,-0.000132624084916651,-0.00014477873611687,-0.00014546749765533,-0.000412617485570244,-0.000437366554533729,-0.000440621280993338,-0.000441446935195674,-0.000451219169839954,-0.000451264515644536,-4.64305264815465e-05,-0.000329514449524594,-0.00119827797359139,-0.00131501216023327,0.000861314527540693,0.000862060538799644,0.00104618180649667,0.00120107315532554,0.00141558476544905,0.00162606804209797,0.00388157387980121,0.00500602439880623,0.00545043071320506,0.00601534162103126,0.0063863624480985,0.0064020249714463,0.00642338066734455,0.00652790951689927,0.00655999491699948,0.0015384835692177,0.00153853898555237,0.00188263250295291,0.00188272983770725,0.024732956653235,0.0113457247832685,1.38457031550934,0.948703817513888,0
1,0.999989061071705,0.999978122193632,0.999947549619732,0.999684794323136,0.996829484999848,0.993858659103777,0.993151576997351,0.992790750518824,0.991142691906399,0.990778209956499,0.989726899360274,0.988754299002575,0.987783761639076,0.986815919874511,0.986636062779369,0.986341113774169,0.986338173878759,0.98618862387797,0.986092648989251,0.985937346633755,0.985935546342293,0.985916565227801,0.985875250024679,0.985835508359699,0.985819113917464,0.985814518461422,0.999976289217212,0.999958324332765,0.999935915656762,0.999931961446734,0.999912190455973,0.999864748954765,0.999802897215002,0.999791035119894,0.999973292924601,0.999910087302172,0.99984174139553,0.999822011894163,0.999820963313624,0.999444864405395,0.999357820140803,0.999346320266865,0.999343806280986,0.999314049251979,0.999313923047943,0.999930359990226,0.999502695877478,0.998190725871943,0.99801133998372,0.993141192987623,0.993138905751662,0.991915957585265,0.990897196591212,0.989490641158661,0.988112362384631,0.981028192119804,0.977538317367565,0.976187806404864,0.974610812468359,0.972288122359263,0.97219274466612,0.972063072526804,0.971427553625181,0.971230878086831,0.990764734451768,0.990764577600289,0.989629339308774,0.989629027468158,0,-7.08673407218576e-06,-1.41736231899619e-05,-3.34488474187681e-05,-0.000101405596889466,0.000302283058254433,0.000724525201951782,0.000824813801635169,0.000876079384474619,0.00135720434685792,0.00146385358706346,0.00176437971797566,0.00202731450357204,0.00229024227534534,0.00255337318891092,0.00260229784055897,0.00268222396975139,0.0026830367900171,0.00272970538278696,0.00275994704171037,0.00280850201714609,0.00280907099794877,0.00281504594212437,0.00282805094539543,0.00284056562037398,0.00284572856774587,0.00284717706104805,-1.51952623597772e-05,-2.45423813191354e-05,-1.32693340018686e-05,-1.12796712006485e-05,-1.33112114777374e-06,2.22675548164124e-05,5.3390523325306e-05,5.93593292589172e-05,-1.91443253352098e-05,-8.67678391628918e-05,-0.000126869402237602,-0.000138443087526455,-0.000139097530140522,-0.000392347451677848,-0.000416496266813946,-0.000419672044510432,-0.000420476652132516,-0.000429999776723716,-0.000430043966555997,-4.43548080359884e-05,-0.000313886643032802,-0.00114213544375192,-0.00125555625099043,0.000826295825572227,0.00082704028306373,0.00100422338135969,0.00115348506709207,0.00136014813688318,0.00156283377155844,0.00373268728670494,0.00481397112510819,0.00524123108632879,0.00578522137053674,0.00614247204901662,0.00615717435657862,0.00617715330564434,0.00627493814624748,0.00630503397074382,0.00146852223236056,0.00146857751889988,0.00179498150790551,0.00179507627158475,0.0227856879912487,0.0104423830612212,1.32521030596399,0.908868472950417,0
1,0.999987199056663,0.999974398181809,0.999938704260488,0.999630153694431,0.996276304568255,0.992787413179723,0.99195577900225,0.991529857871914,0.989714653540361,0.989313202598896,0.988160973692388,0.987081141154567,0.986008995553968,0.984945390978689,0.984747738848837,0.984422183898223,0.984418911729602,0.98425007440502,0.984141721870709,0.983966598843497,0.983964302003887,0.983940362904133,0.983888255953245,0.983830213452834,0.983806269483437,0.98379955784694,0.999972152669254,0.999949059540655,0.999916395910792,0.999910632131801,0.999881813362996,0.999812661529706,0.999722504367339,0.999705213763513,0.999968599774026,0.999894488308222,0.999814521977446,0.999791438106609,0.999790245568753,0.99937797449914,0.999280429632561,0.999267542483997,0.999264778722819,0.999232065210511,0.999231926467604,0.999918981232064,0.999428294952742,0.997911536619262,0.997685540714172,0.991944098341516,0.991940760648175,0.990465755040713,0.989226995340012,0.987514465600368,0.985839793920612,0.977231451258431,0.972991169672895,0.971350345983957,0.969418713852006,0.966573810640233,0.966471715234237,0.966333344491369,0.96565519445877,0.96544409375688,0.989293532716297,0.989293303763898,0.988053558373302,0.988053215031505,0,-8.2753137204311e-06,-1.65508393093645e-05,-3.9080363072557e-05,-0.00011910606677128,0.00035299404041784,0.000847150010166229,0.000964798163026027,0.00102517004567577,0.00155601101725387,0.00167370902632304,0.00200360856916599,0.00229673002145164,0.00258858419323878,0.00287935968822619,0.00293343084672505,0.00302222276175063,0.00302313234326085,0.0030759093039437,0.00311011042888392,0.00316497673007273,0.0031657038159413,0.00317325430438139,0.00318968888646316,0.00320800322515974,0.00321555903163656,0.0032176788756519,-1.777103387085e-05,-2.94500601081306e-05,-1.30190177083454e-05,-1.01189475053734e-05,4.38190502844089e-06,3.87800117771825e-05,8.41480227641412e-05,9.28490562682486e-05,-2.22666457154541e-05,-9.86828019569895e-05,-0.000143262366612449,-0.000156128477849435,-0.000156845614737779,-0.000429977913839892,-0.000456983606815027,-0.000460535097418732,-0.000461419713093032,-0.00047188982560636,-0.000471938409859096,-5.15887663287859e-05,-0.000360743298255661,-0.00131826426520283,-0.00146119396192414,0.000966475415228992,0.000967563090212762,0.00118004866226944,0.00136042313429915,0.00161062161078587,0.00185560716456931,0.00449286830318592,0.00581017652339821,0.00633127582787285,0.0070007317863982,0.00744065875458086,0.00745648973321558,0.00747793375057377,0.00758289526664444,0.00761539156058208,0.00168053382853077,0.00168061464899783,0.0020373550498257,0.00203745955263991,0.0325702898455376,0.0148349668533179,1.54876855203474,1.06441673803783,0
1,0.999980468177225,0.999960936513341,0.99990686649701,0.999433462754286,0.994281630954948,0.988925007511914,0.987644834789487,0.986984801794197,0.984476217641407,0.983920071613241,0.982352323235563,0.980826539810952,0.979332397871302,0.977871702831167,0.977600263496724,0.977148060315059,0.977143417951856,0.97689542795319,0.97673627955077,0.976479856369857,0.976475562209051,0.976431832420203,0.976336648438552,0.976200942953716,0.97614496138401,0.976129269370669,0.999957094962781,0.99991344196898,0.999837641883059,0.999824266390308,0.999757389605619,0.999596918646008,0.999387697404169,0.999347572170782,0.999951333613269,0.999835291291639,0.999709713274247,0.999673463130332,0.999671720827854,0.999129851961727,0.998997707229711,0.998980248980504,0.99897672838105,0.998935056503924,0.998934879767328,0.999878103052107,0.99916253662073,0.9969212866497,0.996541504804005,0.98762881692974,0.987621040277157,0.985260658688498,0.983255521278213,0.980476302124528,0.977773250026042,0.963874482913581,0.957030744745132,0.954382935012102,0.951227518481321,0.946580927867476,0.946449991434809,0.946272775923698,0.945404251612974,0.94513180098968,0.983874189977792,0.983873655928057,0.982214720355408,0.982214280522882,0,-1.26050682787511e-05,-2.52106289746621e-05,-5.95086698471299e-05,-0.000183815258317632,0.00052695230229802,0.00127307103441347,0.00145162937337823,0.00154390674479746,0.00228144346388531,0.00244551177401075,0.00289650909111969,0.00331543967239724,0.00372781337423609,0.00413370474969264,0.00420921973986812,0.004334882545603,0.00433619350131626,0.00441422609184209,0.00446480084411504,0.00454576119935685,0.00454712981081579,0.00456102607457394,0.0045912749952177,0.00463442383451109,0.00465222743277534,0.00465722259068466,-2.71784109654431e-05,-4.8033914027061e-05,-9.91276358136167e-06,-3.18405910572296e-06,3.04621639028515e-05,0.000110286014179247,0.00021558875943448,0.000235787415110862,-3.38789995604866e-05,-0.000144657034508562,-0.000207151289576917,-0.000225188281293314,-0.000226153457835976,-0.000576562458799166,-0.000612913486614576,-0.00061769401992727,-0.000618821194779218,-0.000632162313132744,-0.000632224220214352,-7.77254860399875e-05,-0.000528069877316462,-0.00194291579424611,-0.00218333763556873,0.0014539737285509,0.00145651902720362,0.00178932022616681,0.00207509869798103,0.00247325944960624,0.0028615430947909,0.00712391183784446,0.00927075418322945,0.0101233315243928,0.0112352099015754,0.0119674762326965,0.0119882032546041,0.012016241224219,0.0121535136576186,0.0121963523449515,0.00246151842277527,0.00246170798135909,0.00293999509806514,0.00294012976553433,0.0812344723560869,0.0366166928584448,2.36067347889184,1.62512550631072,0
1,0.999976057341209,0.999952114921986,0.999885776568383,0.999303096433026,0.992956586524717,0.986357776970428,0.984779292854917,0.983964048718406,0.980996742348797,0.98033995958383,0.978495361177531,0.976717611220207,0.974979378169697,0.973282855417239,0.972967595986018,0.972441180579544,0.972435753628686,0.972143918027723,0.971956632228681,0.971654958220323,0.971649698226165,0.971596086526568,0.971479393374,0.971314378104921,0.971246305731914,0.971227224562119,0.999947418142444,0.99989424622837,0.999802525156581,0.999786340324892,0.999705417160587,0.999511243078467,0.99925807711917,0.999209523926013,0.999940502552472,0.999800197007791,0.999649527761381,0.99960603482176,0.999603948518903,0.99895713780183,0.998793870129168,0.998772300111499,0.998767936704605,0.998716288893617,0.998716069847717,0.999850769126193,0.998979896124355,0.996237168042889,0.99576154730205,0.984759457062271,0.984750020868812,0.981803990547265,0.979291664995614,0.975809249814373,0.97242052107382,0.954992462691668,0.946412976403856,0.943093994700803,0.939123464888865,0.933277161861121,0.933120799288652,0.932910278481244,0.931878529205296,0.931564163947012,0.980284245308043,0.980283596809405,0.978324176284823,0.978323629111963,0,-1.54777894807424e-05,-3.09563201521691e-05,-7.31860265577235e-05,-0.000227555517862342,0.000634938332049361,0.00154256892205138,0.0017603178791459,0.00187306734306626,0.00274891566353795,0.00294356763971029,0.00347687055095002,0.00396735593922224,0.00444977551968633,0.00492417911339525,0.00501246678249197,0.00515978676513768,0.0051613292397747,0.00525359430930165,0.00531339806085283,0.00540912025327068,0.00541080495590808,0.00542792509543379,0.00546519287101371,0.00551792244783982,0.00553968009314448,0.00554578473811475,-3.33680988781214e-05,-5.8827068433927e-05,-1.27027969873322e-05,-4.56132151883053e-06,3.61500100111881e-05,0.000132739993648869,0.000260170384544731,0.000284614738246685,-4.12624442925429e-05,-0.000172661149831018,-0.000245815603352544,-0.000266929860289386,-0.000268055691698558,-0.000675055759482059,-0.000719990003735592,-0.000725899534904748,-0.000727296823082732,-0.000743835152531672,-0.000743911896472183,-9.53364901224496e-05,-0.000643011832041048,-0.00237441676166252,-0.00267571062933115,0.0017632273833355,0.00176632484856904,0.00217571875832391,0.00252850793473449,0.00302059966226785,0.00350128150418834,0.00884932769145296,0.0115583048368257,0.0126370091372426,0.014051844543691,0.0149850370723923,0.0150101406211938,0.0150439186224355,0.015209331389348,0.0152594779217834,0.00296307555403512,0.00296330657870691,0.00353118247542069,0.00353135067447668,0.125730019287289,0.056503717036545,2.89674835581536,1.99089085243759,0
1,0.999974695869262,0.999949392006633,0.999879128176109,0.999263410741856,0.992555688967736,0.985579714657424,0.98391049524599,0.983049343636237,0.979902555430682,0.979210178267687,0.97725874820006,0.975465110604504,0.973702639989329,0.971973303952714,0.971651947409013,0.971116073590409,0.971110562709622,0.97081536491052,0.970625921549048,0.970320410273011,0.970315199696729,0.970261355667489,0.970144156823564,0.970000176883631,0.969940781952854,0.969924133145324,0.999944514567225,0.999892489211317,0.999812574462875,0.999798472915725,0.999727965934751,0.999558784580868,0.999338206150032,0.999295902775003,0.999937489495378,0.999789339271641,0.999633720314871,0.999588798599451,0.999586564939559,0.998854692195697,0.998658335885492,0.998632394382498,0.998626931470224,0.998562269323572,0.998561995082151,0.999841732894369,0.998911470011954,0.995972952595174,0.995477684966052,0.983886747215553,0.983878517658977,0.980775314846777,0.978129022190561,0.974467768786413,0.970894581873968,0.952516822623712,0.943470404406907,0.939970898540101,0.935780428508118,0.929610450879478,0.92943553893247,0.929203113478014,0.928064012741322,0.927739603454785,0.979161575718137,0.979161009997793,0.977044179731635,0.977043493889582,0,-1.63738703767753e-05,-3.27485694441927e-05,-7.7509602439614e-05,-0.000240976491481701,0.000667386167542504,0.00162438478481297,0.00185416525982154,0.00197303117570192,0.00290506193821172,0.0031110661546034,0.00367850350148563,0.00417400748627471,0.0046635685902442,0.00514731958054423,0.00523735061934619,0.00538735723801387,0.00538892468173632,0.00548242238718356,0.00554302525025906,0.00564011170554023,0.00564178362651241,0.00565900233501841,0.00569648471701347,0.00574255646791268,0.00576156633862674,0.00576689996709358,-3.5345332658952e-05,-6.11109429037282e-05,-2.09206749799091e-05,-1.38267194363228e-05,2.16460601511078e-05,0.000105804341015001,0.000216827259756465,0.000238123419678743,-4.33448794250205e-05,-0.000181240151633198,-0.000256914423847936,-0.000278756114248495,-0.000279940719162313,-0.000717240070498999,-0.00077151855051001,-0.000778657392444517,-0.00078040699359594,-0.000801115598928929,-0.000801211695744325,-0.000101162769968707,-0.000686027931545854,-0.00254107452016757,-0.00285489619104886,0.00185761869671129,0.00186032247525129,0.00229021454648705,0.00266032991869442,0.0031756497114198,0.00368079313984708,0.00932169523494394,0.0121834279679972,0.0133237927916709,0.0148216849466065,0.0158100813479247,0.0158382814911063,0.0158757215608754,0.0160590941838453,0.016111055597197,0.00312810359669345,0.00312830536305039,0.00374666574804176,0.00374687684972616,0.139895535717379,0.0629781319418008,3.06328207189654,2.10334598773625,0
1,0.999973205242773,0.99994641078683,0.999871960994407,0.999221112029277,0.992129376757017,0.984752516591086,0.982987150407511,0.982078026509332,0.978678721766778,0.977935265467909,0.975832558803057,0.973992774073725,0.972175468626809,0.970382394007705,0.97004919411124,0.969494270302325,0.969488576684186,0.969184709586173,0.968989702921877,0.968674824314538,0.968669566496026,0.968614397623416,0.968494315104819,0.968371176828945,0.968320379475083,0.968306140638979,0.999941235140477,0.999889478929404,0.999821251830415,0.999809212634386,0.999749017204458,0.999604577746261,0.999416259270212,0.999380142874853,0.999933958412921,0.999774230124841,0.99961021990934,0.99956287599361,0.999560436796907,0.99872020728264,0.998482850189243,0.998451491914134,0.998444687379323,0.998364145093932,0.998363803502835,0.999832001307979,0.998837958697339,0.995692674009846,0.995184004032916,0.982958539278002,0.982951506091658,0.979701151743482,0.97693387928296,0.973113888538369,0.969376194674402,0.9501513732099,0.940688539669014,0.937028050568968,0.932645174865444,0.926192061696589,0.925993643896272,0.925733211678718,0.924456854403894,0.924116743068491,0.977893713854896,0.977893230205336,0.9755649426105,0.975564087210017,0,-1.73573092141405e-05,-3.47155486426126e-05,-8.21725630190264e-05,-0.000255291024223527,0.000702112502267713,0.00171194938476322,0.00195456929713983,0.00207986549488903,0.00309012132434566,0.00331220724115676,0.00392720220962431,0.00443622781183886,0.00494158905087921,0.00544351251438016,0.00553693317446013,0.00569237473326056,0.00569399592098933,0.00579044630691529,0.00585296373850008,0.00595321150590377,0.00595490228727801,0.00597257525930131,0.006011046679327,0.0060505169590363,0.00606680247795069,0.00607137167952646,-3.75707953227104e-05,-6.41852999038076e-05,-2.98702488420198e-05,-2.38134070020143e-05,6.47299032016918e-06,7.8324227913919e-05,0.000173106072356213,0.000191286207268621,-4.5823174805342e-05,-0.000193394716528854,-0.00027313104348952,-0.000296145402795215,-0.000297414948918924,-0.000775588326775313,-0.000841425433874374,-0.000850085023267405,-0.00085226466082051,-0.000878063702467123,-0.000878183423005545,-0.00010743887659675,-0.000732232193921722,-0.00271788434883652,-0.003040288146943,0.00195870281747337,0.00196101571687613,0.00241013459491154,0.00279587983786011,0.00333172376504067,0.00385862704376305,0.00976190938713208,0.012760911084376,0.0139567624905275,0.0155280872567495,0.01656532530061,0.0165974399774099,0.0166395451485324,0.016845804312417,0.0169004933123442,0.00332679199969249,0.00332696471883116,0.00401234021282517,0.00401260390369436,0.154242847235906,0.0696394826700626,3.2458812398545,2.22635776207608,0
