,CB,SOC0,ZB,PB,SOC
0,3.715,0.1480308233931032,15,0.528768052019563,0.0
1,0.0,0.0,1,-4.685372436420691,0.9999999896810176
2,0.0,0.0,32,0.3925436836652455,0.8912963894960554
3,0.0,0.0,2,-0.4148161887120935,1.0
4,0.0,0.0,15,0.2689495642353725,0.9262173868558399
5,0.0,0.0,8,0.434331069239063,0.8055472727107267
6,0.0,0.0,21,0.05108458955296211,0.7917486077708557
7,0.0,0.0,27,0.791642259296993,0.5649728072785383
8,0.0,0.0,30,0.5783410243927264,0.4023947260924075
9,0.0,0.0,27,0.8179608884583535,0.1675011771850301
10,0.0,0.0,25,0.5950158945865017,0.0
11,0.0,0.0,1,-3.147329173318688,0.715910361278019
12,0.0,0.0,31,0.7394820188938488,0.5050889928921583
13,0.0,0.0,32,0.7613580399748605,0.2875976192048226
14,0.0,0.0,13,0.3276075565537339,0.1973271817793057
15,0.0,0.0,1,-2.237716029014153,0.7282086096474801
16,0.0,0.0,28,1.131359833758124,0.3926542250548366
17,0.0,0.0,1,-2.605131603675783,1.0
18,0.0,0.0,33,0.8328558873433596,0.7604915344324022
19,0.0,0.0,12,1.14675314272314,0.4197762036011851
20,0.0,0.0,11,1.373676843321612,0.0
21,0.0,0.0,1,-4.685372440198188,0.9999999900071725
22,0.0,0.0,9,1.510971072336467,0.5290898798106938
23,0.0,0.0,29,1.26467681670044,0.1480308233931032
