v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,ph1,ph2,ph3,ph4,ph5,ph6,ph7,ph8,ph9,ph10,ph11,ph12,ph13,ph14,ph15,ph16,ph17,ph18,ph19,ph20,ph21,ph22,ph23,ph24,ph25,ph26,ph27,ph28,ph29,ph30,ph31,ph32,ph33,pl,ql,pg,qg,t
1,0.99629854838024,0.9788509901063,0.969613600259729,0.960482732378309,0.937736224938155,0.933482012165624,0.917252853865426,0.909846210569127,0.902913927064387,0.901880079160829,0.900057982929923,0.892661569722567,0.889939762451027,0.888304791106454,0.886691233897539,0.88420670504586,0.883404226748319,0.99562151936436,0.991036089464359,0.990133068739409,0.989315976874692,0.97438627246725,0.966109643908558,0.961982884769346,0.935291715941707,0.932043342785831,0.917561276454861,0.907159916728186,0.902675814165718,0.897420981074246,0.896263487881961,0.895901011919783,0,0.000305911835676529,0.00215454632397633,0.00364355337163283,0.00516407758167814,0.00330086358578884,-0.00157552665881634,-0.00467002627836268,-0.00614062708591746,-0.00741090852311659,-0.00724510501189877,-0.00697330773619789,-0.00886706636428633,-0.0105244619168623,-0.0112934126300311,-0.0117769573538951,-0.0134650850268744,-0.0136937072914533,6.37673312268385e-05,-0.00143529371376735,-0.00186911477096675,-0.00232529758734192,0.00148179918546547,-0.00044846323317422,-0.00140152003533334,0.00417578649219166,0.00542276885971596,0.00724001162112885,0.00896510612912245,0.011325076874413,0.00942738933241295,0.00890790622659531,0.00873153534747454,0.320357115822162,0.216880937959157,4.85967358818743,3.04398209848648,0.0321376
1,0.99602837476745,0.97716459087217,0.967136662999791,0.957219640448833,0.932519857927167,0.927864603418026,0.910035159920355,0.901857931249652,0.894228226974616,0.89309409468498,0.891102792640216,0.883021826867431,0.880049439699778,0.878254844735021,0.876501976959627,0.873858579784852,0.873038735789345,0.995344588095067,0.990713332413256,0.989801284575479,0.988976021800243,0.972390561586207,0.963486041879533,0.959045539777222,0.929889582213435,0.926395771650938,0.910820494843585,0.899639553443727,0.894783436435936,0.889089000141898,0.887834183577367,0.887439971896013,0,0.000329230562483253,0.00231811552577176,0.00392386054411197,0.00556641025689435,0.00349728762161985,-0.00187763642206471,-0.00532769606909761,-0.00698332688797004,-0.00841101901043935,-0.00822944969914517,-0.00793460207647901,-0.0100506748954688,-0.0118949442622797,-0.0127581281566885,-0.0132953877633929,-0.0151230697086226,-0.0153594050519628,8.46145012067154e-05,-0.00142982183822805,-0.00186811923237482,-0.00232901771487193,0.00159671757494709,-0.000483843733151482,-0.00151214198850877,0.00444703197491136,0.00580138522093234,0.00779619879427359,0.00969156900861861,0.0122676605229075,0.0101939689556328,0.00962572526823509,0.00943209227210923,0.375785399922272,0.254609508045874,5.2137561751058,3.26739936343552,0
1,0.996021851911942,0.976974694505895,0.966817862590269,0.956773085037081,0.931738114286234,0.926958746979784,0.9085416154708,0.900046282417778,0.892165064270342,0.891000224039522,0.888969217453679,0.8806858694379,0.877615739876522,0.875739311503837,0.873932926290341,0.871290341803723,0.870521320830376,0.995382524533213,0.991052731130818,0.990200066298796,0.989428552702203,0.972177144776413,0.963162192276817,0.95866650048741,0.929119360944995,0.92563601362031,0.910065230049778,0.898870639216648,0.89396824430305,0.888239658481459,0.886982142605951,0.886599938760801,0,0.000330497861635547,0.00232346809255707,0.00393397493391223,0.00558122717682249,0.00343297290778824,-0.00212117585568679,-0.00576363016792056,-0.00753253940912907,-0.00905107260092598,-0.00886948260609485,-0.00858050810052186,-0.0108100360644024,-0.0127455715090178,-0.0136650742303732,-0.0142293799097788,-0.0160780887327125,-0.0163004272259031,0.000101714959924344,-0.00131425127408251,-0.00172388973686185,-0.00215460006914391,0.00159651327088442,-0.000510242795819811,-0.00155166999332181,0.00439530287787351,0.00576690622715115,0.00783767127446324,0.00978431477870352,0.0123938150777142,0.0102998784176053,0.00972799449332047,0.0095400790575756,0.384737385775118,0.261079108550842,5.22180761235541,3.27375531194093,0
1,0.996309073086126,0.978432566099855,0.968894306523986,0.959470153698096,0.935932023952476,0.931369086955348,0.913696333096839,0.905526992690263,0.898007363318866,0.896904687757117,0.895000715653485,0.887155526468326,0.884202956023293,0.882382778015808,0.880663723550359,0.878252776777253,0.877617375832453,0.995777131376777,0.99217528552961,0.991466005428462,0.990824263662688,0.973900072101311,0.965281538814814,0.960983955312109,0.93352956325411,0.930321892075959,0.915888053397024,0.90546854118393,0.900846459085852,0.895493211487179,0.894329206807184,0.894005107982338,0,0.000311447204968387,0.00217934313232107,0.00368776366486696,0.00522738205991336,0.00320049736680045,-0.00212387054408621,-0.00570247213215752,-0.00745444392271428,-0.00894723987728495,-0.00878338485238653,-0.00853064743216332,-0.0106955363464357,-0.0125711819166916,-0.0134748575516537,-0.0140195441638111,-0.0157145243940927,-0.0158967753815111,0.000121006111011764,-0.00105676124918962,-0.00139716667221467,-0.00175497947868133,0.00148998417555121,-0.000520813633753115,-0.00151416857797551,0.00411261613193311,0.00541040547268774,0.00746315088919062,0.00934557104299906,0.0118034263104428,0.00984784343547239,0.00931847293353337,0.00916043361421652,0.339770216768926,0.231013067538132,4.84132842548615,3.04408363673303,0
1,0.996921889941585,0.981839928731926,0.973787304478412,0.965839214393495,0.945946737561322,0.942012276362474,0.926632981612402,0.919482253006416,0.912965224494959,0.912018946086837,0.910405674551285,0.903673359175553,0.901091656105367,0.899469212459924,0.897969072432951,0.895967724088594,0.895508327524172,0.99653013027644,0.993878134245988,0.993355928700186,0.992883480205889,0.977985268597444,0.970569151354883,0.966872215694651,0.943985183876938,0.941353945971625,0.929417979788808,0.92075862412955,0.916868125658094,0.912410327049434,0.911452030767155,0.911214828205727,0,0.000260603500194073,0.00181376035303132,0.00306559012427339,0.00433755790104036,0.00258159106135546,-0.00201985836854554,-0.00522043970942982,-0.00680394741529296,-0.0081405069278524,-0.0080106207001036,-0.00781973838208618,-0.00972676644077617,-0.0113700672309586,-0.012178141570582,-0.0126558801156704,-0.014057204010598,-0.0141863675228374,0.000120300048638986,-0.000746534695050444,-0.000996763825583577,-0.00125969033186488,0.00122557944990588,-0.000498084167545632,-0.00134796194858406,0.00335152631329709,0.00444429662260965,0.00625795911773841,0.00787419353798142,0.00992392768133782,0.0083103197973627,0.00787836624318163,0.00776487172559418,0.242778227213361,0.165515230394917,4.03677168510035,2.54006316253606,0
1,0.997596675101044,0.985807443361427,0.979481216837861,0.973231448530465,0.95761550278134,0.954467992052239,0.941958759503148,0.936041481351738,0.930686719833608,0.929914333939542,0.928609723796176,0.923146869288184,0.921039518238661,0.919662513367052,0.918402408721372,0.916763900531729,0.916417389381826,0.997294700071049,0.995250821212139,0.994848374445196,0.994484289624996,0.982831352107469,0.977103243490732,0.974248919535538,0.956124279034304,0.954123682188792,0.945042414518014,0.938452219718121,0.935490206035886,0.93210102543284,0.931373076099216,0.931194532702586,0,0.000192658228964589,0.00134182650701734,0.00226690350626584,0.00320182955335939,0.00168612775635,-0.00199842143617748,-0.00466050027423691,-0.00599979827348607,-0.00712346050650575,-0.0070257987824862,-0.00688876306943691,-0.00846884218082899,-0.00981155377855314,-0.0104897334448337,-0.0108869660948289,-0.0120178616295498,-0.0121130767748584,8.45163883779127e-05,-0.000583190814390186,-0.000775785940456417,-0.000978105439344593,0.000888030406861012,-0.000437408214594019,-0.0010892068539041,0.00226795795218935,0.00309269569592053,0.00446770469081795,0.00568396897194603,0.00721642151761188,0.00601295393163264,0.00569152069570091,0.00560791954226312,0.149526865481498,0.102209340569592,3.15937459073598,1.96861572852936,0
1,0.998072639562777,0.988663854753754,0.983577215598703,0.978541929131748,0.966003921511921,0.963437918104231,0.953058451675912,0.948050755293771,0.943538199378548,0.942889660960888,0.941800364599246,0.937248234653335,0.935495101209166,0.934302449143701,0.933214381583943,0.931810504005928,0.93152132797094,0.997816692166575,0.996084486386029,0.995743415265195,0.99543486250926,0.986346538033548,0.98191435867453,0.979706464791896,0.96483678699705,0.96327512728366,0.956214804703677,0.951104508372632,0.948823521369369,0.946201674830751,0.945635353686499,0.945487717026038,0,0.000141984663203658,0.000994635549059504,0.00168121073723324,0.00237209690483176,0.00101555275858959,-0.00199427986728344,-0.0042417990525989,-0.00539170119258522,-0.00635367872714802,-0.00627672295825783,-0.00617256118507343,-0.00751150921981926,-0.00863281750193104,-0.00921304098953399,-0.00955193461139007,-0.0105078934458181,-0.0105860709749927,5.03407822558392e-05,-0.000515318089116552,-0.000678412308027332,-0.000849720358082463,0.000642318263607853,-0.000379988273653508,-0.000881709512906334,0.00145877136240772,0.00208695059631076,0.00311188153347613,0.00402496961334132,0.00518556617440257,0.00427114422303147,0.00402599292199332,0.00395790593230853,0.09628476797727,0.0659706078864222,2.5424844843028,1.56170636216484,0
1,0.998351637730875,0.99034464274679,0.985995411192598,0.981683703792979,0.970977230611983,0.968771431916725,0.95975712644567,0.955356995603964,0.951397289102536,0.950828748183183,0.94987549445332,0.945905633398991,0.944383023583063,0.943323690344146,0.942356827564637,0.941107911812231,0.940849545536591,0.998120780051172,0.996558446199095,0.996250825856935,0.995972537984145,0.988408295360579,0.984727840868244,0.98289473766486,0.969991646083705,0.968676667431791,0.962757985224366,0.958486385669748,0.956592505685188,0.954403936823504,0.95392824338562,0.953796173074631,0,0.000114050870878947,0.000803347781943797,0.0013587143691245,0.00191607732529253,0.000681310894873069,-0.00190683259843299,-0.00387200167691113,-0.00488620378619241,-0.0057337801021348,-0.00566835724673614,-0.00558113573500607,-0.00675500983507467,-0.00772922800948376,-0.00823964469927263,-0.00853783781371943,-0.00937973708863149,-0.00944889536255959,3.13994351578809e-05,-0.000478664536185395,-0.000625696980300226,-0.000780124038321503,0.000509752276266997,-0.000337580229938641,-0.000752947984606583,0.00104589024049206,0.00156278246113929,0.00238587171464633,0.00312700851931807,0.00407955025061622,0.00332574664536656,0.00312268472337133,0.00306230601103689,0.0701876330286915,0.0481409561597772,2.17964364316163,1.32557963279294,0
1,0.998508592779842,0.991292281663559,0.987366426427796,0.98347159189995,0.973816770900742,0.971827550905834,0.963668149838672,0.959667012124125,0.956064733359391,0.955547155866284,0.954678748551898,0.951074595559953,0.949698400947871,0.948733078070668,0.947850110597742,0.946703252841562,0.94646138878885,0.998291248592453,0.996820402661197,0.996530797630771,0.996268808963574,0.989562152122957,0.986288741432949,0.984658524780851,0.97292787642732,0.971744509180669,0.966436546968487,0.962614390563194,0.960927955958837,0.958970766328907,0.958543291374298,0.958419004614015,0,9.99424401436012e-05,0.000706265276732425,0.00119487005642801,0.00168457171895878,0.000542153280083089,-0.00178833643004891,-0.00356523141215208,-0.00448441549242396,-0.00525256830176193,-0.005193427529274,-0.00511449245599181,-0.00617686532329614,-0.00705471275012141,-0.00751633639983589,-0.00778650393897145,-0.00855378864056776,-0.00861814707429708,2.21341188476436e-05,-0.000457995946954611,-0.000596383190639907,-0.000741725040040709,0.00044445583818477,-0.000308375473056144,-0.00067718793036977,0.000864614683810433,0.00132196778807116,0.00203628688538567,0.00268552383789924,0.00352749078173714,0.00285874445328639,0.00267788855560826,0.00262134177907587,0.0570876722743829,0.0391537082010149,1.97438924062021,1.19493287907392,0
1,0.998598372403908,0.99184981174266,0.988177075904586,0.984531217281594,0.975508230759933,0.973656170509386,0.966051418883581,0.962314022411941,0.958943148022387,0.958457844749691,0.957641532953125,0.954269075918057,0.952989423540522,0.952089073539317,0.951261956300052,0.950175851475842,0.949938296527716,0.998384140790111,0.996934366754058,0.996648911062632,0.996390676447103,0.990241728827253,0.987215997992028,0.985709215820988,0.974671514955009,0.973560400141712,0.968596525536972,0.965031544478318,0.963467637085734,0.961643330927597,0.961242611337893,0.961120005441365,0,9.1824085804901e-05,0.000650865462218552,0.00110137564037781,0.00155261869352046,0.000470980102596076,-0.00169308660248181,-0.0033397413078653,-0.00419159160576063,-0.00490416225824838,-0.0048483229147836,-0.00477289393169994,-0.00575908835785672,-0.00657165647155977,-0.00699896371662916,-0.00724997826674472,-0.00797152507356165,-0.00803450587435027,1.51353072114894e-05,-0.000458075998506256,-0.000594465328726528,-0.000737707671241821,0.000408066145222616,-0.000287375247462577,-0.000627943364094118,0.000767988562539277,0.00118949837967856,0.00183219649956194,0.00242360907235114,0.00319956313155717,0.00258042230179838,0.00241217601752207,0.00235655061745649,0.0498760829803899,0.0341831594279842,1.85701766007605,1.12013313268528,0
1,0.998612455077566,0.991978283048064,0.988371525534827,0.984789383262058,0.97593924363802,0.974138759445489,0.966761028659093,0.963136340126014,0.959854833116886,0.959380522881039,0.95857859537237,0.955287278431981,0.954050102137138,0.953181864023624,0.95237788993262,0.951301342835881,0.951051057481877,0.998386460819489,0.996857053529034,0.996555916936632,0.996283495213885,0.990403345349572,0.987462324792835,0.985997755767006,0.975104886862609,0.974000331531912,0.969090936634658,0.965576802735043,0.964047292481807,0.962251119844747,0.961853709988185,0.961724448177634,0,8.96814229852641e-05,0.000637619660954499,0.00107906477711184,0.00152133772821237,0.000460380818456112,-0.00163420336513616,-0.00321203397121281,-0.0040260803146349,-0.00470871087910472,-0.00465277347086609,-0.00457524774678605,-0.00552342526932857,-0.00630358091985107,-0.00671200804528384,-0.00695361100956299,-0.00766362094315382,-0.00772989830801431,8.78959522008681e-06,-0.000490398081311437,-0.000634289109955808,-0.000785414790764232,0.0004005042085079,-0.000275373410098227,-0.000606318144519759,0.000748687038309976,0.00115823948322253,0.00176211286935738,0.00232784382440778,0.00308260472104016,0.00247663665983385,0.00231091536857111,0.00225230752628378,0.0480116557855386,0.0328533218286857,1.83922277815623,1.1072096112938,0
1,0.998549712215,0.991703013894457,0.987999365846758,0.984321329896566,0.975240667976571,0.973425931432778,0.966052768201459,0.962454352617191,0.959173739951936,0.958696112497986,0.95788100397038,0.954556340773721,0.95331839995039,0.952461017249754,0.951654044644913,0.950531058667718,0.950240404610038,0.998287399431847,0.99651209433601,0.996162536114313,0.995846304484802,0.990062749332289,0.987037076327987,0.985530322788851,0.974357997114143,0.973191754720119,0.968029240073561,0.964341923337455,0.962758715672179,0.960889529754789,0.960473621985964,0.96033212999544,0,9.45598094590051e-05,0.00067396703011208,0.00113986827630449,0.00160728377011617,0.000553535426435286,-0.00154111928250833,-0.00308058569859943,-0.00386726597361285,-0.00453029646199134,-0.00447123213693907,-0.0043857900411587,-0.00531630704768563,-0.00608540673799684,-0.006482459141899,-0.00672082242071119,-0.00745332253180316,-0.00753035208806657,6.85633950402997e-07,-0.000578764865606663,-0.000745844680891402,-0.000921341958342619,0.000428129294259893,-0.000267424425263232,-0.000608047802425785,0.000850750295793365,0.00127332764256884,0.00187125832666449,0.0024417854748586,0.00322098076410967,0.00259221719640864,0.00241937298428685,0.00235512782611023,0.0507104669926051,0.0346066483119394,1.92181131256257,1.15839533360372,0
1,0.998411539084575,0.991022957208624,0.987068965614906,0.983148881036439,0.973442683990741,0.971547177538572,0.963977189520776,0.960348344555275,0.957011759946278,0.956521780729744,0.955676393251489,0.952220630650139,0.950931149475285,0.95006326149563,0.949227989894481,0.948006736673449,0.947651164376697,0.998091322222561,0.995923907127047,0.995497132649993,0.995111035735918,0.989190764024891,0.985848899763675,0.984184565641733,0.972465476919336,0.971170246305231,0.965419073059757,0.96129757237096,0.959553071089284,0.957502775873255,0.957048817197266,0.956900313667474,0,0.000109288976966532,0.000777709458600833,0.00131295175330148,0.00185114740931096,0.000823377223683533,-0.00134376530172158,-0.00287626446401417,-0.00364365861884965,-0.0042947135880102,-0.00423064372451534,-0.00413376734552095,-0.00506445038232746,-0.00584705372539602,-0.00624065099963609,-0.00648195867992118,-0.00726893102394426,-0.00736341602148045,-5.27784009790778e-06,-0.000712744815932193,-0.000916840452981409,-0.00113125138711419,0.000504230796521957,-0.000264616852644849,-0.000641315544207177,0.00115394546106103,0.00162371492624805,0.00228118125326078,0.00290517354494735,0.00376937545902881,0.00307485331303604,0.00288472896128534,0.00281705893431419,0.0584174794110464,0.0397598132412842,2.10086773694638,1.27657183651604,0
1,0.998203929110621,0.989926275570006,0.985546321728615,0.981213200106399,0.970446341089281,0.968393896350257,0.960367497522861,0.956608895318011,0.953120990314271,0.952604180661795,0.95170226803301,0.948006001891304,0.946623388573589,0.945729032733083,0.9448494685825,0.94350458178012,0.943075450584675,0.997819057303562,0.995213722246977,0.994700706218492,0.994236573296608,0.987799843838668,0.983940026840241,0.982017509922213,0.969324551695784,0.967832638537468,0.961181536655254,0.956398182423103,0.95438761592707,0.952037970948248,0.951520991731517,0.951360522041772,0,0.000132240632207169,0.000937254772877715,0.00157992587886701,0.00222777000664847,0.0012161766453167,-0.00110734658773186,-0.00267486100899609,-0.00343862751217504,-0.00409135523409218,-0.00401934758664062,-0.00390585705620515,-0.0048589089000768,-0.00567721857224325,-0.00607505997254103,-0.00632424301382104,-0.00718373807882234,-0.00729831346648169,-5.42596734895957e-06,-0.000855925184394503,-0.00110142285511518,-0.00135937273821524,0.00062036967978024,-0.00026875727862206,-0.000704733320467614,0.00160115136042063,0.0021479560631928,0.00291771864881221,0.00364082215486447,0.00464612263101885,0.003842213273154,0.00362328041740529,0.00354973294608434,0.0725093641594405,0.0492190841982207,2.36933132276727,1.45524927417569,0
1,0.997945621003053,0.988489605207086,0.983524459037018,0.978621420215685,0.966398644161755,0.964104485997621,0.955281322066858,0.951232047125549,0.947451826512458,0.946888605571995,0.945898639453861,0.941827093235203,0.940297871509616,0.939343327820589,0.938392573550131,0.936902093594494,0.936404120893054,0.997501845951998,0.994497460732986,0.993905854103618,0.993370603891488,0.98599918868782,0.98146971821351,0.979213307595006,0.96509882053078,0.963364799741526,0.955601437889936,0.950000377158524,0.947643451182439,0.94490475120471,0.944306062717038,0.944130630489888,0,0.000160314257074748,0.00113139241064477,0.00190581154843598,0.00268823485966721,0.00165549175124555,-0.000928430013773358,-0.00260986422763538,-0.00341022461171185,-0.00409761453930143,-0.0040153538815014,-0.003882530353358,-0.00490234184962203,-0.0057937176494074,-0.00621496475864106,-0.00648227647673442,-0.00743464148715095,-0.00756853376435324,1.60140528039346e-06,-0.000979328776867616,-0.00126262187501947,-0.00156033104714162,0.000759894000451913,-0.000285191363682333,-0.000798169182441486,0.00211128307245007,0.00275840462623665,0.00368798231397094,0.00455040733986448,0.00574180235998457,0.00479371122583329,0.00453684284726587,0.00445582345238483,0.0939686368900183,0.0636849012390002,2.70370558633704,1.67688106217997,0
