v,ph,pl,ql,pg,qg,t
1,0,0.153567970650652,0.104251642775708,3.35001396888765,2.09067798012666,0.0022723
0.997450683517138,0.000206201669444697,0,0,0,0,0
0.985386375632852,0.00144617724906579,0,0,0,0,0
0.979004937031263,0.00244014717873863,0,0,0,0,0
0.972703764974826,0.00344711467371928,0,0,0,0,0
0.956980745902678,0.00209424996697292,0,0,0,0,0
0.953970965066676,-0.00134822371749256,0,0,0,0,0
0.942326149979091,-0.00364453190829019,0,0,0,0,0
0.93695484964027,-0.00475446019264372,0,0,0,0,0
0.931987614007385,-0.00570040688289548,0,0,0,0,0
0.931255025178258,-0.00559503660962983,0,0,0,0,0
0.929982240153404,-0.00543021139664322,0,0,0,0,0
0.924735421576893,-0.0068089763678762,0,0,0,0,0
0.922757999450388,-0.00800443158651522,0,0,0,0,0
0.921526369608912,-0.00857754076107849,0,0,0,0,0
0.920337194194554,-0.00893009487922294,0,0,0,0,0
0.918586510601653,-0.0100911845984254,0,0,0,0,0
0.918069439204541,-0.0102329839445093,0,0,0,0,0
0.996998656619694,4.44667909494185e-05,0,0,0,0,0
0.993938360054645,-0.00095520089033488,0,0,0,0,0
0.993335741668451,-0.00124392683174171,0,0,0,0,0
0.992790526444983,-0.00154735216736501,0,0,0,0,0
0.982259584091862,0.000974993031654326,0,0,0,0,0
0.9764288245405,-0.000374941767485353,0,0,0,0,0
0.973523278396707,-0.00103889461806606,0,0,0,0,0
0.955353191534728,0.00268905576039021,0,0,0,0,0
0.953180224085968,0.00353381430881573,0,0,0,0,0
0.943417271511932,0.00482187160798891,0,0,0,0,0
0.936368114964525,0.00600135438571155,0,0,0,0,0
0.933313544188405,0.00757170672233232,0,0,0,0,0
0.929775782460727,0.00632473839239931,0,0,0,0,0
0.929005591167102,0.00598772822603876,0,0,0,0,0
0.928788475854419,0.00588580749074884,0,0,0,0,0
