,CB,SOC0,ZB,PB,SOC
0,3.89069,0.5527105767702536,59,1.219271481594245,0.2061131617646839
1,0.0,0.0,1,-1.715961149094311,0.6066984606064411
2,0.0,0.0,61,0.6649860644675634,0.4273419175487196
3,0.0,0.0,61,0.5964151007182458,0.2673728878143993
4,0.0,0.0,1,-0.943234166929707,0.4966281039264549
5,0.0,0.0,1,-0.9348503880346565,0.7239503898214219
6,0.0,0.0,61,0.6145716588850353,0.5588709504836251
7,0.0,0.0,61,0.713206238981509,0.3657347325940644
8,0.0,0.0,1,-1.461875241291027,0.7114067161746335
9,0.0,0.0,49,0.560182868307403,0.5615873478349568
10,0.0,0.0,49,0.6504838001714084,0.3863511144229806
11,0.0,0.0,1,-2.069752254181,0.8612811366122556
12,0.0,0.0,50,0.7031711674666625,0.6710228324126261
13,0.0,0.0,61,0.823070312424567,0.4460110466183534
14,0.0,0.0,61,0.867326910053867,0.2079586854153039
15,0.0,0.0,1,-3.068075167791298,0.880843845985153
16,0.0,0.0,61,1.072681437900084,0.5805956310007466
17,0.0,0.0,61,1.278067099450763,0.2148745146952465
18,0.0,0.0,1,-3.671679828136046,1.0
19,0.0,0.0,61,0.7244401651468976,0.803635575686007
20,0.0,0.0,61,0.9821854258616152,0.5311562445806706
21,0.0,0.0,61,1.019370947530927,0.247338817253465
22,0.0,0.0,61,0.8985941934113396,0.0
23,0.0,0.0,1,-2.452133760661158,0.5527105767702536
