,CB,SOC0,ZB,PB,SOC
0,3.89069,0.0,2,-3.890689877056058,0.9999999819124533
1,0.0,0.0,61,2.020888733232995,0.4805834431684212
2,0.0,0.0,61,1.869801104399256,0.0
3,0.0,0.0,2,-3.89068950135858,0.9999998955429813
4,0.0,0.0,62,2.012392603705826,0.48276706446883066
5,0.0,0.0,63,1.488775091479098,0.10011640564334182
6,0.0,0.0,44,-2.071744122029585,0.6326039906294458
7,0.0,0.0,64,0.773015873015873,0.43392051879950005
8,0.0,0.0,64,0.5984936394285714,0.2800933982727223
9,0.0,0.0,64,0.5386552669231124,0.14164616478364128
10,0.0,0.0,65,0.5511009338816137,9.849710544973424e-08
11,0.0,0.0,1,-3.890689495801724,0.9999999689061392
12,0.0,0.0,65,0.275610029387217,0.9291616268019731
13,0.0,0.0,65,0.5548572556102838,0.7865500963102259
14,0.0,0.0,65,0.7127695689343598,0.6033513401065811
15,0.0,0.0,61,1.103492567102161,0.3197274669601906
16,0.0,0.0,61,1.243960266904624,4.923787052106502e-08
17,0.0,0.0,1,-3.890686711336441,0.9999992039730052
18,0.0,0.0,61,2.250140718712991,0.42165944454364496
19,0.0,0.0,36,-2.250143801261695,0.9999999962868303
20,0.0,0.0,61,1.022469251126803,0.7372010452223474
21,0.0,0.0,61,1.284159618863681,0.4071414365886413
22,0.0,0.0,64,1.018420143208801,0.1453832026025815
23,0.0,0.0,65,0.5656409200563761,0.0
