v,ph,pl,ql,pg,qg,t
1,0,0.271575357917442,0.20063069152306,8.23646548141073,5.13682624996704,0.0021952
0.995592726726355,-0.000261450223157034,0,0,0,0,0
0.982527357767934,-0.00105133943365763,0,0,0,0,0
0.995564210506252,-0.000263222559112075,0,0,0,0,0
0.982460437750093,-0.00105347830298013,0,0,0,0,0
0.995563066560851,-0.000263070048579672,0,0,0,0,0
0.981764376804666,-0.00109498724980757,0,0,0,0,0
0.981263646639157,-0.00112962810791411,0,0,0,0,0
0.981434046856109,-0.000985038376781617,0,0,0,0,0
0.981663006445991,-0.00113107060834611,0,0,0,0,0
0.979085514934966,-0.00199343952524466,0,0,0,0,0
0.981008102451206,-0.00123025824907071,0,0,0,0,0
0.977562297674938,-0.00260027648199024,0,0,0,0,0
0.97359299646486,-0.00168177602488132,0,0,0,0,0
0.978640971263175,-0.00216926292565531,0,0,0,0,0
0.979077325521668,-0.0019939521955196,0,0,0,0,0
0.976526798672301,-0.00266437805282616,0,0,0,0,0
0.970222600650715,-0.00188820172733329,0,0,0,0,0
0.973552573021327,-0.0016843087494658,0,0,0,0,0
0.977461189045622,-0.0026392217516511,0,0,0,0,0
0.975719889204189,-0.00271489002449041,0,0,0,0,0
0.968979383352979,-0.00196404251049426,0,0,0,0,0
0.976884036252197,-0.00286910264876737,0,0,0,0,0
0.977165529583792,-0.00265766008498815,0,0,0,0,0
0.975568760011747,-0.00272422455241707,0,0,0,0,0
0.965687586259356,-0.00217038124380199,0,0,0,0,0
0.976474320407138,-0.00303313254519997,0,0,0,0,0
0.976811686756981,-0.0026796916203926,0,0,0,0,0
0.975473310074966,-0.00263238807418022,0,0,0,0,0
0.973930837946096,-0.00282590772965454,0,0,0,0,0
0.957458077317897,-0.00268920677769871,0,0,0,0,0
0.975991889963759,-0.00322608873624307,0,0,0,0,0
0.976681889067141,-0.00263256185492498,0,0,0,0,0
0.976806873511867,-0.0026780752320148,0,0,0,0,0
0.976401473242896,-0.00303781575260398,0,0,0,0,0
0.975556869844207,-0.00272495627977358,0,0,0,0,0
0.972389110764334,-0.00292042477065241,0,0,0,0,0
0.955397834495057,-0.00282044617601888,0,0,0,0,0
0.957221172954225,-0.00270437403408325,0,0,0,0,0
0.957372004736657,-0.00269483835117083,0,0,0,0,0
0.975666062013248,-0.00335633631136471,0,0,0,0,0
0.976802060269304,-0.00267645882770728,0,0,0,0,0
0.976223341948353,-0.00304898513365097,0,0,0,0,0
0.975795338503152,-0.00316032057380536,0,0,0,0,0
0.971881829969687,-0.00295198707569868,0,0,0,0,0
0.954650575805195,-0.00286884866883431,0,0,0,0,0
0.956445815777241,-0.00275390741402455,0,0,0,0,0
0.95736299168669,-0.00270097474540566,0,0,0,0,0
0.955389874338664,-0.00282095237068547,0,0,0,0,0
0.975426522773418,-0.00345194148322843,0,0,0,0,0
0.976004066238839,-0.00297571287878813,0,0,0,0,0
0.972274910578101,-0.00292761752287913,0,0,0,0,0
0.970915372688533,-0.00301250669320766,0,0,0,0,0
0.954316984572175,-0.00289097873131276,0,0,0,0,0
0.956209074871631,-0.00276903928298296,0,0,0,0,0
0.956127729309772,-0.00277398208155647,0,0,0,0,0
0.956387247424316,-0.00275774390942795,0,0,0,0,0
0.954186672735278,-0.00289883816301024,0,0,0,0,0
0.975426522773418,-0.00345194148322843,0,0,0,0,0
0.975879151392816,-0.00293384484793361,0,0,0,0,0
0.975194261817793,-0.00341521087071692,0,0,0,0,0
0.975415124292343,-0.00344810817958495,0,0,0,0,0
0.972152450104317,-0.00293535083702799,0,0,0,0,0
0.97186663400965,-0.00295310528328802,0,0,0,0,0
0.970398477358013,-0.00304517106738447,0,0,0,0,0
0.954180510131586,-0.0029076477209328,0,0,0,0,0
0.955989402799934,-0.00278298039349261,0,0,0,0,0
0.956026069695782,-0.0027806090981034,0,0,0,0,0
0.955900995349415,-0.00278855509392097,0,0,0,0,0
0.956369378065184,-0.0027516000080844,0,0,0,0,0
0.956340373437065,-0.00276072220941786,0,0,0,0,0
0.95405505686387,-0.00290267437129351,0,0,0,0,0
0.975708199912085,-0.00287659456525847,0,0,0,0,0
0.975873214745875,-0.00293175722079717,0,0,0,0,0
0.975022728393097,-0.00338806374277708,0,0,0,0,0
0.972146564003071,-0.00293341246648931,0,0,0,0,0
0.970849501033888,-0.00301666756506524,0,0,0,0,0
0.970178197798163,-0.00305916154429031,0,0,0,0,0
0.95370014678319,-0.00293835296190117,0,0,0,0,0
0.95581858133443,-0.00279390694566881,0,0,0,0,0
0.955974990385745,-0.00278388749793797,0,0,0,0,0
0.955413270235553,-0.00281975782747808,0,0,0,0,0
0.955836456741804,-0.00279268077980412,0,0,0,0,0
0.954143821062854,-0.00291333126056535,0,0,0,0,0
0.953787756138968,-0.00281106843744937,0,0,0,0,0
0.970660501106366,-0.0030285723837346,0,0,0,0,0
0.970392421489177,-0.00304555295142592,0,0,0,0,0
0.970387549655571,-0.00304586641363055,0,0,0,0,0
0.969778955435632,-0.0030775866684841,0,0,0,0,0
0.953400552601835,-0.00295749446821483,0,0,0,0,0
0.955787147480893,-0.00279592180818288,0,0,0,0,0
0.955225007847178,-0.00283180659513521,0,0,0,0,0
0.953433155527258,-0.00268944213860268,0,0,0,0,0
0.953706412230403,-0.00278328125433879,0,0,0,0,0
0.953696989243566,-0.00293860301566173,0,0,0,0,0
0.970533648859469,-0.00303654148947061,0,0,0,0,0
0.970640279676188,-0.0030299152524673,0,0,0,0,0
