,CB,SOC0,ZB,PB,SOC
0,3.715,0.2613347334423304,12,0.9708585797134127,0.0
1,0.0,0.0,3,-0.6265595840688489,0.1686566736211385
2,0.0,0.0,33,0.3951201425307186,0.06229862823252131
3,0.0,0.0,18,0.2314394393572891,0.0
4,0.0,0.0,25,-6.927624346545207e-08,9.715802466701164e-09
5,0.0,0.0,1,-3.715,1.0
6,0.0,0.0,33,0.817780328218504,0.7798707173581699
7,0.0,0.0,17,0.7121297707932019,0.5881803368083592
8,0.0,0.0,16,0.8213592258546082,0.3670876806246462
9,0.0,0.0,29,1.36373078205637,0.0
10,0.0,0.0,1,-3.715,0.9999999903117438
11,0.0,0.0,28,1.603857554560254,0.5682752154313186
12,0.0,0.0,6,2.111142411787384,9.271053872814598e-09
13,0.0,0.0,1,-3.715,1.0
14,0.0,0.0,9,1.343700818528987,0.6383039645366615
15,0.0,0.0,12,1.164334625605858,0.3248895327525396
16,0.0,0.0,11,1.206964588628942,1.009331312986093e-08
17,0.0,0.0,1,-3.715,1.0
18,0.0,0.0,29,1.198420474755176,0.6774103832472915
19,0.0,0.0,9,1.414814088826912,0.2965721396889821
20,0.0,0.0,12,1.101765546248006,0.0
21,0.0,0.0,1,-3.715,0.9999999900721726
22,0.0,0.0,9,1.328442773475892,0.6424110909272884
23,0.0,0.0,30,1.41569868207317,0.2613347334423304
