,CB,SOC0,ZB,PB,SOC
0,3.89069,0.32226615107649004,61,0.8524025856388233,0.10317838367271959
1,0.0,0.0,61,0.3480736966091817,0.013715153068522513
2,0.0,0.0,63,0.05336130692102881,0.0
3,0.0,0.0,65,0.0,0.0
4,0.0,0.0,65,0.0,0.0
5,0.0,0.0,1,-3.409022819740461,0.8762000803451424
6,0.0,0.0,65,0.7293535210905251,0.6887388533955918
7,0.0,0.0,65,0.9705565841164971,0.43928269417799154
8,0.0,0.0,64,1.254220266990086,0.11691821204759716
9,0.0,0.0,1,-3.435797065459202,0.9999998930499903
10,0.0,0.0,64,1.145011482164992,0.7057046697357622
11,0.0,0.0,63,1.293344417401945,0.3732843490447447
12,0.0,0.0,61,1.452333657232609,0.0
13,0.0,0.0,4,-3.890689945622634,0.9999999929219945
14,0.0,0.0,61,1.290399365957372,0.6683366206592871
15,0.0,0.0,61,1.286222780035295,0.33774673040059855
16,0.0,0.0,61,1.314067679190177,0.0
17,0.0,0.0,1,-3.890689760168107,0.9999999762312073
18,0.0,0.0,60,1.04370071419756,0.7317440334107449
19,0.0,0.0,61,1.403386097176033,0.3710403800341363
20,0.0,0.0,62,1.443602979922209,0.0
21,0.0,0.0,1,-3.890689674739801,0.9999999462990994
22,0.0,0.0,61,1.526598742061605,0.6076277084376468
23,0.0,0.0,65,1.110253357521782,0.32226615107649004
