v,ph,pl,ql,pg,qg,t
1,0,0.211003592221608,0.143129915701284,3.92600359222183,2.44312991570109,0.0023496
0.99701445314676,0.000237715263218349,0,0,0,0,0
0.98288207927296,0.00167278649112673,0,0,0,0,0
0.975372421720736,0.00282676380625422,0,0,0,0,0
0.967946048928827,0.00399918506072419,0,0,0,0,0
0.949467849606817,0.00235572654580063,0,0,0,0,0
0.945943039893152,-0.00168812992430513,0,0,0,0,0
0.932286954858189,-0.00436722170462146,0,0,0,0,0
0.925954184872225,-0.00566772879614113,0,0,0,0,0
0.920080003889079,-0.00678072983027161,0,0,0,0,0
0.919211233715514,-0.00665152946916021,0,0,0,0,0
0.917696341717037,-0.00644678026607749,0,0,0,0,0
0.911520534130623,-0.00807274472566503,0,0,0,0,0
0.909230475670493,-0.00947410258804558,0,0,0,0,0
0.907803614394674,-0.0101452921582873,0,0,0,0,0
0.906421591108736,-0.0105595061102231,0,0,0,0,0
0.904373439093738,-0.011935985294447,0,0,0,0,0
0.903760104701985,-0.0121068261383278,0,0,0,0,0
0.996486079556145,4.86803023143191e-05,0,0,0,0,0
0.992908418878612,-0.00112035836067115,0,0,0,0,0
0.992203902450392,-0.00145822925853179,0,0,0,0,0
0.991566471975343,-0.00181337418570449,0,0,0,0,0
0.979296144419186,0.00113234277642984,0,0,0,0,0
0.972624598970339,-0.00041653441721535,0,0,0,0,0
0.969299415936434,-0.00117934301870562,0,0,0,0,0
0.94753817129812,0.00304465128424257,0,0,0,0,0
0.944973877884007,0.00402511796775011,0,0,0,0,0
0.933531850671989,0.00547338761993997,0,0,0,0,0
0.92531199049523,0.00683365853243476,0,0,0,0,0
0.921753807856266,0.00867176757425631,0,0,0,0,0
0.917591741204951,0.00719794172354661,0,0,0,0,0
0.916676122712875,0.00679559716159996,0,0,0,0,0
0.916392418007747,0.00666062695530804,0,0,0,0,0
