,CB,SOC0,ZB,PB,SOC
0,3.715,0.21030387516912294,17,0.3593179994774197,0.1135830139369777
1,0.0,0.0,16,0.2344450638066311,0.05047532515995726
2,0.0,0.0,32,0.1875156549061651,0.0
3,0.0,0.0,1,-2.869057393810484,0.7722900597237039
4,0.0,0.0,17,0.2374099488381826,0.7083842861468042
5,0.0,0.0,17,0.2496296837321142,0.6411892165015513
6,0.0,0.0,17,0.2700206436482978,0.5685053285746878
7,0.0,0.0,17,0.3250011156462177,0.48102185195390235
8,0.0,0.0,32,0.5322480280931711,0.33775185785076073
9,0.0,0.0,30,0.6559606876607273,0.16118101325837114
10,0.0,0.0,32,0.5987874642548487,0.0
11,0.0,0.0,1,-3.715,1.0
12,0.0,0.0,31,0.717666495583888,0.8068192474875133
13,0.0,0.0,32,0.7500610654223812,0.6049185569296719
14,0.0,0.0,32,0.7351101641017448,0.40704233509878496
15,0.0,0.0,33,0.6890260099710934,0.2215708939803916
16,0.0,0.0,31,0.8231358711371547,0.0
17,0.0,0.0,1,-3.715,1.0
18,0.0,0.0,32,0.8426488443431603,0.7731766233262019
19,0.0,0.0,9,1.258452991149615,0.4344275005403028
20,0.0,0.0,29,1.613897738121376,0.0
21,0.0,0.0,1,-3.714999573614151,1.0
22,0.0,0.0,6,2.075477037100458,0.44132515825021323
23,0.0,0.0,32,0.8582440666462505,0.21030387516912294
