,CB,SOC0,ZB,PB,SOC
0,3.89069,0.9999999917463809,61,1.234451597318196,0.68271652858922
1,0.0,0.0,64,1.261024733387335,0.3586031365326456
2,0.0,0.0,62,1.395213623124962,0.0
3,0.0,0.0,2,-3.890689849142518,0.9999999648798937
4,0.0,0.0,61,1.373665156852907,0.6469353010846133
5,0.0,0.0,62,0.9107052934031983,0.41286234915597847
6,0.0,0.0,61,0.5885050359628758,0.26160253768815944
7,0.0,0.0,64,0.3173965552348279,0.1800240631310359
8,0.0,0.0,65,0.05974355287423094,0.16466854706255063
9,0.0,0.0,62,-0.2658101889609287,0.2329880967981833
10,0.0,0.0,25,-0.2733814658108673,0.30325364503252866
11,0.0,0.0,12,-1.031750105420401,0.5684379967594463
12,0.0,0.0,69,-0.778356883736385,0.7684942550931569
13,0.0,0.0,69,-0.7057168731527521,0.9498803005382457
14,0.0,0.0,24,-0.1950000407402479,0.9999999556145817
15,0.0,0.0,65,0.0,0.999999933162184
16,0.0,0.0,61,0.4201121302716895,0.8920211093054303
17,0.0,0.0,61,0.9081433194276829,0.6586066457081962
18,0.0,0.0,61,1.249544573633326,0.33744392815283
19,0.0,0.0,61,1.312889702220876,0.0
20,0.0,0.0,2,-3.890687798511097,0.9999994379421024
21,0.0,0.0,61,1.910621246373025,0.5089242697052376
22,0.0,0.0,61,1.906986482769635,0.01878332228907037
23,0.0,0.0,3,-3.817609883690864,0.9999999917463809
