v,ph,pl,ql,pg,qg,t
1,0,0.141261552242007,0.0642408340741625,3.19060215391073,2.17968677263707,0.0284143
0.999973727118777,-1.70890089236619e-05,0,0,0,0,0
0.999947454529596,-3.41789158445031e-05,0,0,0,0,0
0.999873972656882,-8.09832192327857e-05,0,0,0,0,0
0.999237255185151,-0.000250130167635464,0,0,0,0,0
0.992300351382783,0.000688425997355,0,0,0,0,0
0.985083309239393,0.00167836256280901,0,0,0,0,0
0.983360421940234,0.0019154330813237,0,0,0,0,0
0.982476344368713,0.00203735600446126,0,0,0,0,0
0.978815225054967,0.00312017694330919,0,0,0,0,0
0.978009147574109,0.00335980720023828,0,0,0,0,0
0.975717704119487,0.00402627304120659,0,0,0,0,0
0.973690175715088,0.00458293753762602,0,0,0,0,0
0.971672724070211,0.00513940661430351,0,0,0,0,0
0.96966686760508,0.00569607314865767,0,0,0,0,0
0.969294130452084,0.00579970938185161,0,0,0,0,0
0.968679514780254,0.00597018811973463,0,0,0,0,0
0.968673324743882,0.0059719380782942,0,0,0,0,0
0.96835284118666,0.0060737474060122,0,0,0,0,0
0.968147171191394,0.00613974030129827,0,0,0,0,0
0.967814566648617,0.00624568229954865,0,0,0,0,0
0.967810079779905,0.00624712678020185,0,0,0,0,0
0.967762720224064,0.00626231225417614,0,0,0,0,0
0.967659635614041,0.00629536792052936,0,0,0,0,0
0.967561970697476,0.00632670053182036,0,0,0,0,0
0.967521681614788,0.00633962795316246,0,0,0,0,0
0.967510388328214,0.00634325492852282,0,0,0,0,0
0.999942953868859,-3.66934394766718e-05,0,0,0,0,0
0.999899043636654,-5.96054520338513e-05,0,0,0,0,0
0.999844981155927,-3.24123399054037e-05,0,0,0,0,0
0.999835441395603,-2.76126491926325e-05,0,0,0,0,0
0.999787742939499,-3.61282170602107e-06,0,0,0,0,0
0.999673289454862,5.33218186321698e-05,0,0,0,0,0
0.999524067783641,0.000128421367844947,0,0,0,0,0
0.999495449554754,0.000142825563872841,0,0,0,0,0
0.999936110574267,-4.51573186260204e-05,0,0,0,0,0
0.999788094596827,-0.000193626497944965,0,0,0,0,0
0.99963232532514,-0.000278235330663704,0,0,0,0,0
0.999587360129523,-0.000302656517503814,0,0,0,0,0
0.999584986295968,-0.000304028307568601,0,0,0,0,0
0.998740764158476,-0.00083131439491809,0,0,0,0,0
0.998525172544271,-0.000891174524550737,0,0,0,0,0
0.998496689764836,-0.000899047800011524,0,0,0,0,0
0.998490453167869,-0.000901045439464555,0,0,0,0,0
0.998416633285333,-0.000924690107763963,0,0,0,0,0
0.998416320204784,-0.00092479983018333,0,0,0,0,0
0.999833398101796,-0.000106640721519369,0,0,0,0,0
0.99882406294901,-0.000741117895004885,0,0,0,0,0
0.995672859001972,-0.0027306903719714,0,0,0,0,0
0.995216105889826,-0.00302019713198539,0,0,0,0,0
0.98333447559714,0.00191917151260611,0,0,0,0,0
0.983328904070007,0.00192100303754903,0,0,0,0,0
0.980245781206061,0.0023490877823719,0,0,0,0,0
0.977647989238155,0.00271325632553197,0,0,0,0,0
0.974060718868003,0.00321915590963248,0,0,0,0,0
0.970544297572373,0.00371742724308107,0,0,0,0,0
0.952458998731947,0.00927413171104877,0,0,0,0,0
0.943556380601346,0.0120918755512515,0,0,0,0,0
0.940112473075093,0.0132144666325578,0,0,0,0,0
0.936036002898871,0.0146713959258391,0,0,0,0,0
0.930033824135394,0.0156324668174518,0,0,0,0,0
0.92981197806617,0.0156681947003993,0,0,0,0,0
0.929513630053351,0.0157162187094259,0,0,0,0,0
0.928051454357455,0.0159515272572521,0,0,0,0,0
0.927646560721275,0.0160163808573459,0,0,0,0,0
0.977976221506339,0.00337136349645423,0,0,0,0,0
0.977975838255618,0.00337150034998557,0,0,0,0,0
0.975472388338404,0.00410432578476189,0,0,0,0,0
0.975471604217463,0.00410456752550846,0,0,0,0,0
