v,ph,pl,ql,pg,qg,t
1,0,0.0932678497822899,0.0631338617734816,2.56027942753917,1.62484559827033,0.0013853
0.998043616730009,0.000173075035127614,0,0,0,0,0
0.988582343776704,0.00119685406177155,0,0,0,0,0
0.983580202007159,0.00201435096630242,0,0,0,0,0
0.978665810991304,0.00283887134423825,0,0,0,0,0
0.96637127549006,0.0018994508675215,0,0,0,0,0
0.9640840453537,-0.000657136186046988,0,0,0,0,0
0.955541398440587,-0.00224452816692787,0,0,0,0,0
0.951787904346192,-0.0029660501208976,0,0,0,0,0
0.948284684275546,-0.00358189911039676,0,0,0,0,0
0.94776621057214,-0.00350251032399076,0,0,0,0,0
0.946855615376209,-0.00337345777494558,0,0,0,0,0
0.943106982908247,-0.00427787081594809,0,0,0,0,0
0.941698091585998,-0.0050803824826758,0,0,0,0,0
0.940913361908452,-0.00543882648694888,0,0,0,0,0
0.940152052988393,-0.00566132834267202,0,0,0,0,0
0.93904266241121,-0.00638383928757874,0,0,0,0,0
0.938722002872301,-0.00646986052017773,0,0,0,0,0
0.99775753340211,7.06589013179029e-05,0,0,0,0,0
0.995821270189535,-0.000561624336813671,0,0,0,0,0
0.995440015699583,-0.000743976133620638,0,0,0,0,0
0.995095105731445,-0.000935526949656711,0,0,0,0,0
0.986104813328242,0.00082087326966619,0,0,0,0,0
0.981383506852794,-0.000268297321572727,0,0,0,0,0
0.979031427690307,-0.000803070333049279,0,0,0,0,0
0.965049017563313,0.00237290485217173,0,0,0,0,0
0.963278019614617,0.00304443332141081,0,0,0,0,0
0.955306725408076,0.00402881980283967,0,0,0,0,0
0.949531907067992,0.00492713837952396,0,0,0,0,0
0.947045084564396,0.00616438632684795,0,0,0,0,0
0.944126964665263,0.00513910612398054,0,0,0,0,0
0.943501567203116,0.00486595754280358,0,0,0,0,0
0.943351908016559,0.00479678172979744,0,0,0,0,0
