,CB,SOC0,ZB,PB,SOC
0,3.890689764152118,0.7134064322488667,26,-0.7831450013908252,0.9054544605766615
1,0.0,0.0,61,1.071881154819523,0.6054544605766612
2,0.0,0.0,62,0.768457708034073,0.3958178160185876
3,0.0,0.0,62,0.5572948951254455,0.24630318026377765
4,0.0,0.0,61,0.7614152502029248,0.03870626930167254
5,0.0,0.0,65,0.148673409705807,0.0
6,0.0,0.0,61,0.0,0.0
7,0.0,0.0,64,0.0,0.0
8,0.0,0.0,64,-0.5131064110053254,0.1278921102801386
9,0.0,0.0,64,-0.3354221422793047,0.21243368635058751
10,0.0,0.0,64,-0.2642499555529378,0.2793417964453401
11,0.0,0.0,61,-0.2936759495874564,0.3535596126626734
12,0.0,0.0,61,-0.2384947185297331,0.4140473981414276
13,0.0,0.0,64,0.1657859280631423,0.37083394858261554
14,0.0,0.0,64,0.3291522421438334,0.2840254917360758
15,0.0,0.0,61,0.5019023822650598,0.14994152361821822
16,0.0,0.0,61,0.5588203768791126,0.0
17,0.0,0.0,40,-3.087789573687215,0.6751350988706364
18,0.0,0.0,61,1.656321121530032,0.1766856750417372
19,0.0,0.0,3,-3.890690540755273,1.0
20,0.0,0.0,63,0.2850514738200526,0.9250631529553797
21,0.0,0.0,61,0.4088561465738597,0.8165984054506649
22,0.0,0.0,61,0.3279432202698227,0.7301164498727087
23,0.0,0.0,65,0.06456148808137448,0.7134064322488667
