v,ph,pl,ql,pg,qg,t
1,0,0.00271234901440565,0.001779858126433,1.09301196289164,0.498360247497828,0.0012421
0.998637452449098,-0.000210308596784693,0,0,0,0,0
0.998338160880654,-0.000256580305719171,0,0,0,0,0
0.998206337434233,-0.000276969075351337,0,0,0,0,0
0.997987932567386,-0.000310760370073465,0,0,0,0,0
0.997853856042039,-0.000331511622030068,0,0,0,0,0
0.997669289096968,-0.000360086137331179,0,0,0,0,0
0.997660857709537,-0.000361392326773312,0,0,0,0,0
0.997656520203052,-0.000362064299533564,0,0,0,0,0
0.997403253123067,-0.000401291009111553,0,0,0,0,0
0.997473310116899,-0.000390438168754439,0,0,0,0,0
0.997360467453061,-0.000407919843637574,0,0,0,0,0
0.997325117536456,-0.000413397025950106,0,0,0,0,0
0.997277932992662,-0.000420708378367106,0,0,0,0,0
0.997204140359006,-0.000432143947553641,0,0,0,0,0
0.99718813638991,-0.000434624277870828,0,0,0,0,0
0.997175910977035,-0.000436519037626296,0,0,0,0,0
0.997170015670779,-0.00043743273514211,0,0,0,0,0
0.99716266493355,-0.000438572081104949,0,0,0,0,0
0.997160382428428,-0.000438925866757895,0,0,0,0,0
0.997185587154406,-0.000435019396331013,0,0,0,0,0
0.997052753425307,-0.000455608394171473,0,0,0,0,0
0.997117526284647,-0.000445568228974112,0,0,0,0,0
0.997108589430051,-0.000446953470495854,0,0,0,0,0
0.99710605873895,-0.000447345738480404,0,0,0,0,0
0.997122932418036,-0.000444730368039463,0,0,0,0,0
0.997138808028562,-0.000442269750428665,0,0,0,0,0
0.997091170259296,-0.00044965351889536,0,0,0,0,0
0.997069775730176,-0.000452969869130451,0,0,0,0,0
0.997069305055413,-0.000453042829971966,0,0,0,0,0
0.99706437523987,-0.000453807016033922,0,0,0,0,0
0.997062220401213,-0.000454141046456729,0,0,0,0,0
0.997136653350755,-0.000442603730986365,0,0,0,0,0
0.99717843960799,-0.000436127341672238,0,0,0,0,0
0.997199414713162,-0.000432876671809323,0,0,0,0,0
0.997197335751662,-0.00043319889656241,0,0,0,0,0
0.997203148516251,-0.000432297960772192,0,0,0,0,0
0.99721419495038,-0.000430586009657664,0,0,0,0,0
0.997241934952122,-0.000426287055225449,0,0,0,0,0
0.997261449021342,-0.00042326302156818,0,0,0,0,0
0.997322387769621,-0.000413820155062701,0,0,0,0,0
0.99731736967158,-0.000414597829867493,0,0,0,0,0
0.997362511546426,-0.000407603227362989,0,0,0,0,0
