v,ph,pl,ql,pg,qg,t
1,0,0.63269558324339,0.46765044921284,12.5773205832149,7.87026416682966,0.0025024
0.993263103737984,-0.000390397410705663,0,0,0,0,0
0.973327081036269,-0.00157856139464191,0,0,0,0,0
0.993210467472487,-0.0003936765318657,0,0,0,0,0
0.973224974023506,-0.00158175202941658,0,0,0,0,0
0.993208355936953,-0.000393394355316038,0,0,0,0,0
0.972162891731866,-0.00164463119239577,0,0,0,0,0
0.971397995767067,-0.00169729695854682,0,0,0,0,0
0.971721182974682,-0.00149615926741911,0,0,0,0,0
0.971974359466358,-0.00171240275238247,0,0,0,0,0
0.968022003976022,-0.00304722067689273,0,0,0,0,0
0.971013142867056,-0.00185001704292719,0,0,0,0,0
0.965485808557498,-0.00406816615455864,0,0,0,0,0
0.959861784554398,-0.00252924725888436,0,0,0,0,0
0.967375115607422,-0.00330566690353263,0,0,0,0,0
0.96800740048087,-0.00304814532726678,0,0,0,0,0
0.963764663628618,-0.00417556348627965,0,0,0,0,0
0.954802234396068,-0.00284094783784319,0,0,0,0,0
0.959792887061317,-0.00253362577340798,0,0,0,0,0
0.965665107698131,-0.00399429281828456,0,0,0,0,0
0.962423757364917,-0.00426028577399281,0,0,0,0,0
0.952936883048453,-0.00295568295521748,0,0,0,0,0
0.964827639327495,-0.00433174935126465,0,0,0,0,0
0.965245196635717,-0.00402080011529057,0,0,0,0,0
0.962164510936562,-0.00427644774711594,0,0,0,0,0
0.947997814357299,-0.00326866592139947,0,0,0,0,0
0.964233148856816,-0.00457265364762602,0,0,0,0,0
0.96477087397147,-0.00405070231141097,0,0,0,0,0
0.962073828505024,-0.0041415876322805,0,0,0,0,0
0.959358029626816,-0.00445252151160273,0,0,0,0,0
0.935673987025915,-0.00405900994947897,0,0,0,0,0
0.963542972763021,-0.00485215023923735,0,0,0,0,0
0.964596877108188,-0.0039867354412835,0,0,0,0,0
0.964764422003979,-0.00404850856872262,0,0,0,0,0
0.964121781876302,-0.00457991042319459,0,0,0,0,0
0.962143255671059,-0.00427777403070225,0,0,0,0,0
0.956717456685122,-0.00461650109989373,0,0,0,0,0
0.932459042284923,-0.00426843201061391,0,0,0,0,0
0.93532797672345,-0.00408166086143472,0,0,0,0,0
0.935557375399507,-0.00406681712082826,0,0,0,0,0
0.963075535819036,-0.00504140032927447,0,0,0,0,0
